,date,sender,transaction_amount,balance,transaction_type
17299,21-09-2019,David,13.85,13.85,deposit
17300,21-09-2019,Eve,242.07,-242.07,withdrawal
17301,21-09-2019,Eve,135.35,135.35,deposit
17302,21-09-2019,Alice,314.87,314.87,deposit
17303,21-09-2019,Bob,331.92,-331.92,withdrawal
17304,21-09-2019,Alice,153.82,-153.82,withdrawal
17305,21-09-2019,Bob,118.34,118.34,deposit
17306,21-09-2019,Alice,569.62,569.62,deposit
17307,21-09-2019,Charlie,65.03,65.03,deposit
17308,22-09-2019,Eve,428.13,428.13,deposit
17309,22-09-2019,Bob,93.85,-93.85,withdrawal
17310,22-09-2019,Bob,510.74,-510.74,withdrawal
17311,22-09-2019,Charlie,460.86,460.86,deposit
17312,22-09-2019,Alice,312.99,-312.99,withdrawal
17313,23-09-2019,David,399.06,-399.06,withdrawal
17314,23-09-2019,David,87.55,87.55,deposit
17315,23-09-2019,Charlie,54.9,54.9,deposit
17316,23-09-2019,David,165.06,-165.06,withdrawal
17317,23-09-2019,Bob,68.32,68.32,deposit
17318,23-09-2019,Bob,354.57,354.57,deposit
17319,23-09-2019,Charlie,91.55,91.55,deposit
17320,24-09-2019,Eve,175.02,-175.02,withdrawal
17321,24-09-2019,David,561.25,-561.25,withdrawal
17322,24-09-2019,Bob,299.05,-299.05,withdrawal
17323,24-09-2019,Charlie,238.6,238.6,deposit
17324,24-09-2019,Bob,158.45,158.45,deposit
17325,24-09-2019,Alice,29.19,-29.19,withdrawal
17326,25-09-2019,Charlie,67.83,67.83,deposit
17327,25-09-2019,Alice,1309.45,-1309.45,withdrawal
17328,25-09-2019,Bob,392.83,-392.83,withdrawal
17329,25-09-2019,David,140.38,140.38,deposit
17330,25-09-2019,Bob,405.05,405.05,deposit
17331,25-09-2019,David,215.13,-215.13,withdrawal
17332,25-09-2019,Bob,261.88,261.88,deposit
17333,25-09-2019,David,202.83,202.83,deposit
17334,26-09-2019,Eve,206.31,206.31,deposit
17335,26-09-2019,Charlie,3.66,3.66,deposit
17336,26-09-2019,Bob,765.69,765.69,deposit
17337,26-09-2019,Bob,92.12,-92.12,withdrawal
17338,26-09-2019,Eve,166.91,-166.91,withdrawal
17339,26-09-2019,Charlie,120.49,-120.49,withdrawal
17340,26-09-2019,Charlie,81.44,81.44,deposit
17341,26-09-2019,Eve,155.55,155.55,deposit
17342,26-09-2019,Charlie,163.44,163.44,deposit
17343,26-09-2019,Charlie,414.42,-414.42,withdrawal
17344,27-09-2019,Bob,141.84,141.84,deposit
17345,27-09-2019,David,153.12,153.12,deposit
17346,27-09-2019,David,66.33,-66.33,withdrawal
17347,27-09-2019,Charlie,20.98,20.98,deposit
17348,27-09-2019,Alice,245.91,-245.91,withdrawal
17349,28-09-2019,David,59.2,-59.2,withdrawal
17350,28-09-2019,Charlie,378.68,-378.68,withdrawal
17351,28-09-2019,Alice,1091.01,-1091.01,withdrawal
17352,28-09-2019,Eve,60.95,-60.95,withdrawal
17353,28-09-2019,Eve,58.28,-58.28,withdrawal
17354,28-09-2019,David,103.59,-103.59,withdrawal
17355,28-09-2019,Alice,407.58,-407.58,withdrawal
17356,28-09-2019,David,330.49,330.49,deposit
17357,28-09-2019,Eve,243.19,-243.19,withdrawal
17358,29-09-2019,David,113.62,113.62,deposit
17359,29-09-2019,Alice,166.47,-166.47,withdrawal
17360,29-09-2019,Eve,2.61,2.61,deposit
17361,29-09-2019,Charlie,640.18,-640.18,withdrawal
17362,29-09-2019,David,23.03,23.03,deposit
17363,29-09-2019,Charlie,339.92,339.92,deposit
17364,29-09-2019,Charlie,745.36,745.36,deposit
17365,29-09-2019,Bob,243.63,243.63,deposit
17366,30-09-2019,Charlie,212.57,-212.57,withdrawal
17367,30-09-2019,Bob,305.52,305.52,deposit
17368,30-09-2019,Eve,129.43,129.43,deposit
17369,30-09-2019,Bob,3.98,3.98,deposit
17370,30-09-2019,Charlie,680.38,-680.38,withdrawal
17371,30-09-2019,Alice,87.56,-87.56,withdrawal
17372,01-10-2019,Charlie,340.69,340.69,deposit
17373,01-10-2019,Eve,266.37,266.37,deposit
17374,01-10-2019,Charlie,31.25,31.25,deposit
17375,01-10-2019,Charlie,372.56,372.56,deposit
17376,01-10-2019,Bob,345.45,-345.45,withdrawal
17377,01-10-2019,Alice,292.99,292.99,deposit
17378,01-10-2019,Bob,48.06,48.06,deposit
17379,01-10-2019,Charlie,30.23,-30.23,withdrawal
17380,02-10-2019,Charlie,177.2,-177.2,withdrawal
17381,02-10-2019,Alice,118.48,-118.48,withdrawal
17382,02-10-2019,Charlie,390.88,-390.88,withdrawal
17383,02-10-2019,Alice,4.58,4.58,deposit
17384,02-10-2019,Eve,30.67,-30.67,withdrawal
17385,02-10-2019,David,42.17,42.17,deposit
17386,02-10-2019,Alice,629.36,629.36,deposit
17387,02-10-2019,Eve,136.64,136.64,deposit
17388,02-10-2019,Alice,270.17,270.17,deposit
17389,02-10-2019,Charlie,110.42,-110.42,withdrawal
17390,02-10-2019,Alice,813.37,813.37,deposit
17391,02-10-2019,Eve,450.88,450.88,deposit
17392,02-10-2019,Eve,75.25,-75.25,withdrawal
17393,03-10-2019,Alice,373.5,-373.5,withdrawal
17394,03-10-2019,Eve,75.98,75.98,deposit
17395,03-10-2019,Charlie,113.46,113.46,deposit
17396,03-10-2019,Bob,177.31,-177.31,withdrawal
17397,03-10-2019,Alice,208.22,-208.22,withdrawal
17398,03-10-2019,David,28.62,-28.62,withdrawal
17399,03-10-2019,Charlie,170.61,-170.61,withdrawal
17400,03-10-2019,Alice,174.94,174.94,deposit
17401,03-10-2019,David,24.56,-24.56,withdrawal
17402,03-10-2019,Eve,122.4,-122.4,withdrawal
17403,04-10-2019,Eve,661.09,-661.09,withdrawal
17404,04-10-2019,Eve,135.15,-135.15,withdrawal
17405,04-10-2019,Bob,436.6,436.6,deposit
17406,04-10-2019,David,61.39,61.39,deposit
17407,04-10-2019,Eve,116.6,-116.6,withdrawal
17408,04-10-2019,David,17.52,-17.52,withdrawal
17409,04-10-2019,David,109.9,-109.9,withdrawal
17410,04-10-2019,David,449.8,449.8,deposit
17411,05-10-2019,Alice,96.33,-96.33,withdrawal
17412,05-10-2019,Charlie,216.58,-216.58,withdrawal
17413,05-10-2019,Bob,39.57,39.57,deposit
17414,05-10-2019,Eve,35.07,-35.07,withdrawal
17415,05-10-2019,Alice,353.76,-353.76,withdrawal
17416,05-10-2019,Charlie,277.05,277.05,deposit
17417,05-10-2019,Bob,743.51,743.51,deposit
17418,05-10-2019,Bob,63.35,63.35,deposit
17419,06-10-2019,Bob,40.95,40.95,deposit
17420,06-10-2019,Alice,277.95,-277.95,withdrawal
17421,06-10-2019,David,472.17,-472.17,withdrawal
17422,06-10-2019,David,112.33,112.33,deposit
17423,06-10-2019,Charlie,614.13,614.13,deposit
17424,06-10-2019,Eve,606.32,606.32,deposit
17425,06-10-2019,Alice,37.53,-37.53,withdrawal
17426,06-10-2019,Charlie,46.96,-46.96,withdrawal
17427,06-10-2019,Charlie,345.12,345.12,deposit
17428,06-10-2019,Eve,259.41,259.41,deposit
17429,06-10-2019,Alice,394.04,394.04,deposit
17430,06-10-2019,Eve,106.9,-106.9,withdrawal
17431,07-10-2019,Eve,111.41,111.41,deposit
17432,07-10-2019,Eve,46.19,46.19,deposit
17433,07-10-2019,David,53.83,53.83,deposit
17434,07-10-2019,David,12.03,12.03,deposit
17435,07-10-2019,Eve,181.95,-181.95,withdrawal
17436,07-10-2019,Alice,12.45,12.45,deposit
17437,07-10-2019,Eve,34.16,34.16,deposit
17438,07-10-2019,Bob,207.21,-207.21,withdrawal
17439,07-10-2019,Charlie,471.01,471.01,deposit
17440,07-10-2019,Charlie,197.3,197.3,deposit
17441,08-10-2019,David,312.73,312.73,deposit
17442,08-10-2019,Bob,288.64,288.64,deposit
17443,08-10-2019,Charlie,508.41,508.41,deposit
17444,08-10-2019,Eve,550.38,550.38,deposit
17445,08-10-2019,Alice,484.19,-484.19,withdrawal
17446,08-10-2019,Alice,807.67,-807.67,withdrawal
17447,09-10-2019,Alice,482.93,-482.93,withdrawal
17448,09-10-2019,Charlie,22,-22,withdrawal
17449,09-10-2019,Eve,651.81,651.81,deposit
17450,09-10-2019,David,53.46,-53.46,withdrawal
17451,09-10-2019,Alice,168.08,-168.08,withdrawal
17452,09-10-2019,Eve,145.48,-145.48,withdrawal
17453,10-10-2019,Bob,152.88,152.88,deposit
17454,10-10-2019,Bob,2.42,-2.42,withdrawal
17455,10-10-2019,Eve,197.43,-197.43,withdrawal
17456,10-10-2019,Charlie,155.13,155.13,deposit
17457,10-10-2019,Bob,242.15,-242.15,withdrawal
17458,10-10-2019,Charlie,166.23,-166.23,withdrawal
17459,10-10-2019,Alice,233.43,233.43,deposit
17460,11-10-2019,Charlie,162.03,-162.03,withdrawal
17461,11-10-2019,Alice,176.3,176.3,deposit
17462,11-10-2019,Bob,0.31,-0.31,withdrawal
17463,11-10-2019,Eve,126.5,126.5,deposit
17464,11-10-2019,Bob,415.85,-415.85,withdrawal
17465,11-10-2019,Charlie,80.86,-80.86,withdrawal
17466,11-10-2019,David,117.71,117.71,deposit
17467,11-10-2019,Alice,26.12,-26.12,withdrawal
17468,11-10-2019,David,119.65,119.65,deposit
17469,11-10-2019,Charlie,100.76,-100.76,withdrawal
17470,12-10-2019,Bob,434.67,434.67,deposit
17471,12-10-2019,David,150.85,150.85,deposit
17472,12-10-2019,Eve,171.79,-171.79,withdrawal
17473,12-10-2019,Charlie,604.07,604.07,deposit
17474,12-10-2019,Charlie,7.22,7.22,deposit
17475,12-10-2019,David,429.19,429.19,deposit
17476,13-10-2019,Charlie,42.39,-42.39,withdrawal
17477,13-10-2019,David,46.89,46.89,deposit
17478,13-10-2019,Bob,414.97,-414.97,withdrawal
17479,13-10-2019,Alice,530.27,530.27,deposit
17480,13-10-2019,Bob,363.8,363.8,deposit
17481,13-10-2019,David,8.43,8.43,deposit
17482,13-10-2019,David,211.15,-211.15,withdrawal
17483,13-10-2019,Bob,119.98,119.98,deposit
17484,14-10-2019,Charlie,75.01,75.01,deposit
17485,14-10-2019,David,1.39,-1.39,withdrawal
17486,14-10-2019,Alice,39.31,-39.31,withdrawal
17487,14-10-2019,Charlie,78.08,78.08,deposit
17488,14-10-2019,Charlie,81.71,-81.71,withdrawal
17489,14-10-2019,David,505.98,505.98,deposit
17490,14-10-2019,Charlie,34.43,34.43,deposit
17491,14-10-2019,Bob,329.87,329.87,deposit
17492,15-10-2019,Alice,32.11,32.11,deposit
17493,15-10-2019,Charlie,267.99,267.99,deposit
17494,15-10-2019,Charlie,282.64,282.64,deposit
17495,15-10-2019,David,351.97,351.97,deposit
17496,15-10-2019,Bob,1.09,1.09,deposit
17497,15-10-2019,Bob,86.61,86.61,deposit
17498,15-10-2019,David,1.16,-1.16,withdrawal
17499,15-10-2019,Bob,141.74,141.74,deposit
17500,15-10-2019,Eve,479.4,479.4,deposit
17501,16-10-2019,Charlie,173.03,-173.03,withdrawal
17502,16-10-2019,Alice,269.08,-269.08,withdrawal
17503,16-10-2019,David,2.04,2.04,deposit
17504,16-10-2019,Charlie,589.69,-589.69,withdrawal
17505,16-10-2019,Charlie,413.76,413.76,deposit
17506,16-10-2019,Bob,104.81,-104.81,withdrawal
17507,16-10-2019,Alice,54.33,54.33,deposit
17508,17-10-2019,Charlie,85.28,-85.28,withdrawal
17509,17-10-2019,Alice,91.65,91.65,deposit
17510,17-10-2019,Eve,16.89,-16.89,withdrawal
17511,17-10-2019,Bob,409.69,-409.69,withdrawal
17512,17-10-2019,Eve,55.43,55.43,deposit
17513,17-10-2019,Eve,20.43,-20.43,withdrawal
17514,18-10-2019,Eve,58.4,-58.4,withdrawal
17515,18-10-2019,David,378.02,378.02,deposit
17516,18-10-2019,Alice,32.31,32.31,deposit
17517,18-10-2019,Alice,10.48,-10.48,withdrawal
17518,18-10-2019,Eve,11.2,11.2,deposit
17519,18-10-2019,Eve,302.4,-302.4,withdrawal
17520,18-10-2019,David,464.3,-464.3,withdrawal
17521,18-10-2019,Bob,287.85,-287.85,withdrawal
17522,18-10-2019,Eve,132.75,132.75,deposit
17523,18-10-2019,Alice,96.29,-96.29,withdrawal
17524,19-10-2019,Charlie,567.47,-567.47,withdrawal
17525,19-10-2019,David,225.97,225.97,deposit
17526,19-10-2019,Charlie,263.22,-263.22,withdrawal
17527,19-10-2019,Bob,262.97,-262.97,withdrawal
17528,19-10-2019,David,26.33,-26.33,withdrawal
17529,20-10-2019,Bob,9.65,-9.65,withdrawal
17530,20-10-2019,Alice,239.73,239.73,deposit
17531,20-10-2019,David,7.63,7.63,deposit
17532,20-10-2019,Alice,334,334,deposit
17533,20-10-2019,Eve,178.88,-178.88,withdrawal
17534,20-10-2019,Alice,24.1,24.1,deposit
17535,21-10-2019,Eve,94.42,94.42,deposit
17536,21-10-2019,Eve,215.35,215.35,deposit
17537,21-10-2019,Charlie,186.44,-186.44,withdrawal
17538,22-10-2019,Charlie,340.44,340.44,deposit
17539,22-10-2019,Eve,72.66,72.66,deposit
17540,22-10-2019,Eve,94.93,94.93,deposit
17541,22-10-2019,Bob,238.56,238.56,deposit
17542,22-10-2019,Bob,278.89,-278.89,withdrawal
17543,22-10-2019,Alice,63.92,63.92,deposit
17544,22-10-2019,Bob,3.39,3.39,deposit
17545,22-10-2019,Charlie,38.79,38.79,deposit
17546,23-10-2019,David,158.24,-158.24,withdrawal
17547,23-10-2019,Bob,539.39,-539.39,withdrawal
17548,23-10-2019,Alice,296.27,-296.27,withdrawal
17549,23-10-2019,Bob,126.38,-126.38,withdrawal
17550,23-10-2019,David,222.13,222.13,deposit
17551,23-10-2019,Bob,86.53,86.53,deposit
17552,23-10-2019,Bob,61.09,61.09,deposit
17553,23-10-2019,Charlie,194.18,194.18,deposit
17554,23-10-2019,David,247.11,-247.11,withdrawal
17555,23-10-2019,Charlie,216.17,216.17,deposit
17556,23-10-2019,David,448.13,448.13,deposit
17557,23-10-2019,Alice,470.79,-470.79,withdrawal
17558,23-10-2019,Alice,302.09,302.09,deposit
17559,24-10-2019,David,287.54,287.54,deposit
17560,24-10-2019,Charlie,410.26,-410.26,withdrawal
17561,24-10-2019,Bob,245.59,245.59,deposit
17562,24-10-2019,Charlie,180.96,-180.96,withdrawal
17563,24-10-2019,Alice,77.65,77.65,deposit
17564,24-10-2019,David,238.35,-238.35,withdrawal
17565,24-10-2019,Eve,188.44,188.44,deposit
17566,24-10-2019,Eve,15.52,15.52,deposit
17567,24-10-2019,Eve,218.01,218.01,deposit
17568,24-10-2019,David,66.61,-66.61,withdrawal
17569,25-10-2019,Charlie,56.77,-56.77,withdrawal
17570,25-10-2019,David,24.32,24.32,deposit
17571,25-10-2019,Eve,20.24,-20.24,withdrawal
17572,25-10-2019,David,61.97,-61.97,withdrawal
17573,25-10-2019,Eve,26.37,-26.37,withdrawal
17574,25-10-2019,Alice,32.21,32.21,deposit
17575,25-10-2019,David,85.57,85.57,deposit
17576,25-10-2019,Bob,28.77,-28.77,withdrawal
17577,25-10-2019,Bob,282.89,282.89,deposit
17578,26-10-2019,Alice,304.98,-304.98,withdrawal
17579,26-10-2019,Alice,54.29,54.29,deposit
17580,26-10-2019,David,66.08,66.08,deposit
17581,26-10-2019,Alice,425.21,-425.21,withdrawal
17582,26-10-2019,Bob,116.79,116.79,deposit
17583,26-10-2019,Alice,142.19,-142.19,withdrawal
17584,27-10-2019,Eve,16.72,-16.72,withdrawal
17585,27-10-2019,Eve,247.15,-247.15,withdrawal
17586,27-10-2019,Alice,9.23,9.23,deposit
17587,27-10-2019,Charlie,112.01,-112.01,withdrawal
17588,27-10-2019,David,17.14,17.14,deposit
17589,27-10-2019,Alice,81.13,-81.13,withdrawal
17590,27-10-2019,Bob,269.87,269.87,deposit
17591,27-10-2019,Eve,0.55,0.55,deposit
17592,27-10-2019,Eve,32.4,32.4,deposit
17593,28-10-2019,Charlie,272.33,272.33,deposit
17594,28-10-2019,David,168.64,168.64,deposit
17595,28-10-2019,Bob,197.69,197.69,deposit
17596,28-10-2019,Bob,92.22,-92.22,withdrawal
17597,28-10-2019,Charlie,62.55,62.55,deposit
17598,28-10-2019,Eve,134.43,-134.43,withdrawal
17599,28-10-2019,Eve,14.72,-14.72,withdrawal
17600,28-10-2019,David,288.7,288.7,deposit
17601,28-10-2019,Charlie,176.9,-176.9,withdrawal
17602,28-10-2019,Eve,108.84,108.84,deposit
17603,28-10-2019,David,81.54,-81.54,withdrawal
17604,28-10-2019,Eve,11.29,11.29,deposit
17605,29-10-2019,Charlie,91.02,-91.02,withdrawal
17606,29-10-2019,Alice,54.69,-54.69,withdrawal
17607,29-10-2019,Bob,12.32,-12.32,withdrawal
17608,30-10-2019,Bob,38.1,-38.1,withdrawal
17609,30-10-2019,Alice,37.89,37.89,deposit
17610,30-10-2019,David,546.19,-546.19,withdrawal
17611,30-10-2019,David,554.14,554.14,deposit
17612,31-10-2019,Alice,318.37,-318.37,withdrawal
17613,31-10-2019,Eve,66.18,-66.18,withdrawal
17614,31-10-2019,Charlie,409.23,-409.23,withdrawal
17615,31-10-2019,David,59.09,-59.09,withdrawal
17616,31-10-2019,Eve,22.33,22.33,deposit
17617,01-11-2019,Alice,139.07,139.07,deposit
17618,01-11-2019,Charlie,155.36,-155.36,withdrawal
17619,01-11-2019,Alice,122.76,-122.76,withdrawal
17620,01-11-2019,Eve,40.38,-40.38,withdrawal
17621,01-11-2019,David,10.21,-10.21,withdrawal
17622,01-11-2019,Bob,194.25,194.25,deposit
17623,01-11-2019,Alice,320.62,-320.62,withdrawal
17624,02-11-2019,David,85.64,85.64,deposit
17625,02-11-2019,Bob,112.68,112.68,deposit
17626,02-11-2019,Bob,24.84,24.84,deposit
17627,02-11-2019,Alice,276.74,276.74,deposit
17628,02-11-2019,Alice,336.02,336.02,deposit
17629,02-11-2019,Bob,461.11,461.11,deposit
17630,02-11-2019,David,67.82,-67.82,withdrawal
17631,03-11-2019,Bob,113.82,113.82,deposit
17632,03-11-2019,Alice,458.82,-458.82,withdrawal
17633,03-11-2019,David,18.5,-18.5,withdrawal
17634,03-11-2019,David,260.82,-260.82,withdrawal
17635,03-11-2019,David,572.98,572.98,deposit
17636,03-11-2019,Bob,14.08,14.08,deposit
17637,03-11-2019,David,630.09,630.09,deposit
17638,04-11-2019,Bob,34.03,-34.03,withdrawal
17639,04-11-2019,Charlie,209.8,209.8,deposit
17640,04-11-2019,Alice,218.41,218.41,deposit
17641,04-11-2019,David,1.24,-1.24,withdrawal
17642,04-11-2019,David,192.08,192.08,deposit
17643,04-11-2019,Charlie,248.41,-248.41,withdrawal
17644,04-11-2019,Bob,235.67,-235.67,withdrawal
17645,04-11-2019,Charlie,41.47,-41.47,withdrawal
17646,04-11-2019,David,53.21,-53.21,withdrawal
17647,05-11-2019,Bob,84.4,84.4,deposit
17648,05-11-2019,David,235.98,235.98,deposit
17649,05-11-2019,David,90.54,90.54,deposit
17650,05-11-2019,Eve,227.64,-227.64,withdrawal
17651,05-11-2019,Bob,61.94,61.94,deposit
17652,05-11-2019,Bob,117.88,117.88,deposit
17653,05-11-2019,Eve,577.17,-577.17,withdrawal
17654,05-11-2019,Charlie,31.5,-31.5,withdrawal
17655,05-11-2019,Alice,87.16,87.16,deposit
17656,05-11-2019,Eve,98.3,-98.3,withdrawal
17657,05-11-2019,David,300.05,300.05,deposit
17658,05-11-2019,Charlie,120.5,120.5,deposit
17659,05-11-2019,Alice,156.04,-156.04,withdrawal
17660,05-11-2019,Bob,185.13,185.13,deposit
17661,05-11-2019,Alice,155.74,-155.74,withdrawal
17662,06-11-2019,Charlie,1.69,-1.69,withdrawal
17663,06-11-2019,David,234.98,-234.98,withdrawal
17664,06-11-2019,David,2.22,-2.22,withdrawal
17665,06-11-2019,Charlie,18.38,-18.38,withdrawal
17666,06-11-2019,Eve,141.61,-141.61,withdrawal
17667,06-11-2019,Eve,190.17,-190.17,withdrawal
17668,06-11-2019,Alice,18.77,-18.77,withdrawal
17669,06-11-2019,Eve,300.48,300.48,deposit
17670,06-11-2019,Bob,46.21,-46.21,withdrawal
17671,06-11-2019,Charlie,61.24,61.24,deposit
17672,06-11-2019,David,58.06,-58.06,withdrawal
17673,07-11-2019,Eve,326.95,-326.95,withdrawal
17674,07-11-2019,Eve,211.53,211.53,deposit
17675,07-11-2019,Alice,284.99,284.99,deposit
17676,07-11-2019,Alice,49.53,49.53,deposit
17677,07-11-2019,Eve,9.95,9.95,deposit
17678,07-11-2019,David,473.27,473.27,deposit
17679,08-11-2019,Eve,815.2,-815.2,withdrawal
17680,08-11-2019,David,599.78,599.78,deposit
17681,08-11-2019,Bob,13.94,13.94,deposit
17682,08-11-2019,Bob,4.59,-4.59,withdrawal
17683,08-11-2019,Charlie,137.46,137.46,deposit
17684,08-11-2019,Alice,63.42,-63.42,withdrawal
17685,08-11-2019,Charlie,140.46,140.46,deposit
17686,09-11-2019,David,125.12,125.12,deposit
17687,09-11-2019,Bob,126.41,126.41,deposit
17688,09-11-2019,Eve,160.64,160.64,deposit
17689,09-11-2019,Eve,191.67,-191.67,withdrawal
17690,09-11-2019,Alice,479.08,-479.08,withdrawal
17691,09-11-2019,Bob,19.01,-19.01,withdrawal
17692,09-11-2019,Eve,297.53,-297.53,withdrawal
17693,10-11-2019,Alice,157.64,157.64,deposit
17694,10-11-2019,Eve,131.65,-131.65,withdrawal
17695,10-11-2019,Charlie,227.42,-227.42,withdrawal
17696,10-11-2019,Charlie,289.62,289.62,deposit
17697,10-11-2019,Charlie,205.98,205.98,deposit
17698,10-11-2019,Charlie,99.31,99.31,deposit
17699,11-11-2019,Charlie,107,-107,withdrawal
17700,11-11-2019,David,20.75,-20.75,withdrawal
17701,11-11-2019,Charlie,107.07,107.07,deposit
17702,11-11-2019,David,308.16,-308.16,withdrawal
17703,11-11-2019,David,13.76,13.76,deposit
17704,11-11-2019,Eve,38.6,38.6,deposit
17705,12-11-2019,Charlie,167.84,167.84,deposit
17706,12-11-2019,Alice,369.81,369.81,deposit
17707,13-11-2019,Eve,13.97,13.97,deposit
17708,13-11-2019,Alice,222.46,-222.46,withdrawal
17709,13-11-2019,Bob,77.59,-77.59,withdrawal
17710,13-11-2019,David,134.2,134.2,deposit
17711,13-11-2019,Bob,286.74,-286.74,withdrawal
17712,13-11-2019,David,417.56,-417.56,withdrawal
17713,13-11-2019,Charlie,731.53,731.53,deposit
17714,13-11-2019,Bob,380.8,380.8,deposit
17715,13-11-2019,Bob,84.12,-84.12,withdrawal
17716,13-11-2019,David,276.37,-276.37,withdrawal
17717,13-11-2019,David,108.24,-108.24,withdrawal
17718,13-11-2019,Alice,114.67,-114.67,withdrawal
17719,14-11-2019,Bob,241.72,-241.72,withdrawal
17720,14-11-2019,Alice,88.86,-88.86,withdrawal
17721,14-11-2019,Charlie,90.74,-90.74,withdrawal
17722,14-11-2019,Bob,51.76,51.76,deposit
17723,14-11-2019,Charlie,313.48,-313.48,withdrawal
17724,14-11-2019,Eve,358.45,-358.45,withdrawal
17725,14-11-2019,Bob,316.28,-316.28,withdrawal
17726,14-11-2019,Alice,87.58,87.58,deposit
17727,15-11-2019,Eve,477.05,477.05,deposit
17728,15-11-2019,Charlie,11.4,11.4,deposit
17729,15-11-2019,Eve,322.65,-322.65,withdrawal
17730,15-11-2019,Alice,13.11,13.11,deposit
17731,15-11-2019,Eve,1111.09,1111.09,deposit
17732,15-11-2019,Bob,395.47,-395.47,withdrawal
17733,15-11-2019,Charlie,626.25,626.25,deposit
17734,15-11-2019,Charlie,358.26,358.26,deposit
17735,15-11-2019,David,21.31,-21.31,withdrawal
17736,15-11-2019,David,108.52,-108.52,withdrawal
17737,15-11-2019,Alice,19.06,-19.06,withdrawal
17738,16-11-2019,Eve,125.88,125.88,deposit
17739,16-11-2019,Bob,72.84,72.84,deposit
17740,17-11-2019,Charlie,119.54,119.54,deposit
17741,17-11-2019,Charlie,576.13,576.13,deposit
17742,17-11-2019,Charlie,100.54,-100.54,withdrawal
17743,17-11-2019,Bob,54.61,-54.61,withdrawal
17744,17-11-2019,Eve,117.73,-117.73,withdrawal
17745,17-11-2019,Bob,100.83,-100.83,withdrawal
17746,17-11-2019,Charlie,195.26,195.26,deposit
17747,17-11-2019,David,1028.17,1028.17,deposit
17748,17-11-2019,Eve,160.33,-160.33,withdrawal
17749,18-11-2019,David,34.42,34.42,deposit
17750,18-11-2019,Eve,487.65,-487.65,withdrawal
17751,18-11-2019,David,178.72,-178.72,withdrawal
17752,18-11-2019,David,26.23,-26.23,withdrawal
17753,18-11-2019,Eve,180.21,180.21,deposit
17754,18-11-2019,Charlie,780.41,780.41,deposit
17755,18-11-2019,David,124.06,124.06,deposit
17756,18-11-2019,David,196.06,196.06,deposit
17757,19-11-2019,Charlie,52.4,52.4,deposit
17758,19-11-2019,Eve,25.69,25.69,deposit
17759,19-11-2019,Eve,647.61,647.61,deposit
17760,19-11-2019,Alice,14.7,-14.7,withdrawal
17761,19-11-2019,Eve,289.15,-289.15,withdrawal
17762,19-11-2019,Charlie,82.39,82.39,deposit
17763,19-11-2019,David,16.92,-16.92,withdrawal
17764,19-11-2019,Alice,113.78,-113.78,withdrawal
17765,20-11-2019,David,120.2,120.2,deposit
17766,20-11-2019,Bob,156.14,156.14,deposit
17767,20-11-2019,David,0.05,-0.05,withdrawal
17768,20-11-2019,Eve,339.95,339.95,deposit
17769,21-11-2019,Eve,353.48,-353.48,withdrawal
17770,21-11-2019,Charlie,146.51,-146.51,withdrawal
17771,21-11-2019,Eve,180.92,-180.92,withdrawal
17772,21-11-2019,Alice,337.28,-337.28,withdrawal
17773,22-11-2019,Charlie,50.72,-50.72,withdrawal
17774,22-11-2019,Alice,246.49,-246.49,withdrawal
17775,22-11-2019,Alice,58.69,-58.69,withdrawal
